Parent_ID,Parent_Name,Child_SKU,Child_Name,Child_Code,Child_Dims,variationSize,variationColor,productIdentifier,Match_Score,Match_Method
574.0,AUTO_PARENT CM-24 25x99,CM02400VRX75,CM-024 Cheers 25x99cm Gold,CM-24,"(25, 99)",25x99cm,Gold,CM-024,35.0,Auto_Parent
575.0,AUTO_PARENT CM-24 18x69 boyali,CM02400ANGH8,CM-024 Cheers 18x69cm Black,CM-24,"(18, 69)",18x69cm,Black,CM-024,35.0,Auto_Parent
576.0,AUTO_PARENT CM-24 25x99 boyali,CM02400E4N83,CM-024 Cheers 25x99cm Black,CM-24,"(25, 99)",25x99cm,Black,CM-024,35.0,Auto_Parent
577.0,AUTO_PARENT CM-26 32x99 boyali,CM026007M2QS,CM-026 Hello 32x99cm Black,CM-26,"(32, 99)",32x99cm,Black,CM-026,35.0,Auto_Parent
578.0,AUTO_PARENT CM-26 32x99,CM02600CJASC,CM-026 Hello 32x99cm Copper,CM-26,"(32, 99)",32x99cm,Copper,CM-026,35.0,Auto_Parent
578.0,AUTO_PARENT CM-26 32x99,CM02600TTQFR,CM-026 Hello 32x99cm Gold,CM-26,"(32, 99)",32x99cm,Gold,CM-026,35.0,Auto_Parent
578.0,AUTO_PARENT CM-26 32x99,CM02600XH9VD,CM-026 Hello 32x99cm Silver,CM-26,"(32, 99)",32x99cm,Silver,CM-026,35.0,Auto_Parent
579.0,AUTO_PARENT CM-28 55x68 boyali,CM0280029TDK,CM-028 Weeping Women Picasso 55x68cm Black,CM-28,"(55, 68)",55x68cm,Black,CM-028,35.0,Auto_Parent
580.0,AUTO_PARENT CM-28 55x68,CM028004ESTR,CM-028 Weeping Women Picasso 55x68cm Gold,CM-28,"(55, 68)",55x68cm,Gold,CM-028,35.0,Auto_Parent
580.0,AUTO_PARENT CM-28 55x68,CM028004VN8C,CM-028 Weeping Women Picasso 55x68cm Silver,CM-28,"(55, 68)",55x68cm,Silver,CM-028,35.0,Auto_Parent
580.0,AUTO_PARENT CM-28 55x68,CM02800695ND,CM-028 Weeping Women Picasso 55x68cm Copper,CM-28,"(55, 68)",55x68cm,Copper,CM-028,35.0,Auto_Parent
581.0,AUTO_PARENT CM-30 55x68,CM030000RAGE,CM-030 Lovers II Rene Magritte 68x55cm Gold,CM-30,"(68, 55)",68x55cm,Gold,CM-030,35.0,Auto_Parent
581.0,AUTO_PARENT CM-30 55x68,CM03000WC6YD,CM-030 Lovers II Rene Magritte 68x55cm Copper,CM-30,"(68, 55)",68x55cm,Copper,CM-030,35.0,Auto_Parent
581.0,AUTO_PARENT CM-30 55x68,CM03000XG073,CM-030 Lovers II Rene Magritte 68x55cm Silver,CM-30,"(68, 55)",68x55cm,Silver,CM-030,35.0,Auto_Parent
582.0,AUTO_PARENT CM-30 55x68 boyali,CM030003YNM3,CM-030 Lovers II Rene Magritte 68x55cm Black,CM-30,"(68, 55)",68x55cm,Black,CM-030,35.0,Auto_Parent
583.0,AUTO_PARENT CM-30 43x56,CM03000CGVNA,CM-030 Lovers II Rene Magritte 43x56cm Gold,CM-30,"(43, 56)",43x56cm,Gold,CM-030,35.0,Auto_Parent
583.0,AUTO_PARENT CM-30 43x56,CM03000HFMZG,CM-030 Lovers II Rene Magritte 43x56cm Copper,CM-30,"(43, 56)",43x56cm,Copper,CM-030,35.0,Auto_Parent
583.0,AUTO_PARENT CM-30 43x56,CM03000TEJ0V,CM-030 Lovers II Rene Magritte 43x56cm Silver,CM-30,"(43, 56)",43x56cm,Silver,CM-030,35.0,Auto_Parent
584.0,AUTO_PARENT CM-30 43x56 boyali,CM03000QYRHT,CM-030 Lovers II Rene Magritte 43x56cm Black,CM-30,"(43, 56)",43x56cm,Black,CM-030,35.0,Auto_Parent
585.0,AUTO_PARENT CM-31 31x43 boyali,CM031000963H,CM-031 Climber in the Night 31x43cm Black,CM-31,"(31, 43)",31x43cm,Black,CM-031,35.0,Auto_Parent
586.0,AUTO_PARENT CM-31 31x43,CM031003PQTK,CM-031 Climber in the Night 31x43cm Silver,CM-31,"(31, 43)",31x43cm,Silver,CM-031,35.0,Auto_Parent
586.0,AUTO_PARENT CM-31 31x43,CM03100DGASH,CM-031 Climber in the Night 31x43cm Copper,CM-31,"(31, 43)",31x43cm,Copper,CM-031,35.0,Auto_Parent
586.0,AUTO_PARENT CM-31 31x43,CM03100QQT6T,CM-031 Climber in the Night 31x43cm Gold,CM-31,"(31, 43)",31x43cm,Gold,CM-031,35.0,Auto_Parent
587.0,AUTO_PARENT CM-31 64x75,CM03100CX5NQ,CM-031 Climber in the Night 64x75cm Copper,CM-31,"(64, 75)",64x75cm,Copper,CM-031,35.0,Auto_Parent
587.0,AUTO_PARENT CM-31 64x75,CM03100TACDM,CM-031 Climber in the Night 64x75cm Gold,CM-31,"(64, 75)",64x75cm,Gold,CM-031,35.0,Auto_Parent
587.0,AUTO_PARENT CM-31 64x75,CM03100ZRZ9G,CM-031 Climber in the Night 64x75cm Silver,CM-31,"(64, 75)",64x75cm,Silver,CM-031,35.0,Auto_Parent
588.0,AUTO_PARENT CM-31 64x75 boyali,CM03100M2YG1,CM-031 Climber in the Night 64x75cm Black,CM-31,"(64, 75)",64x75cm,Black,CM-031,35.0,Auto_Parent
589.0,AUTO_PARENT CM-34 47x47 2li,CM03400507W8,CM-034 Triple Love Set 1 Hands Up 47x47cm Gold,CM-34,"(47, 47)",47x47cm,Gold,CM-034,35.0,Auto_Parent
589.0,AUTO_PARENT CM-34 47x47 2li,CM03400EM327,CM-034 Triple Love Set 1 Hands Up 47x47cm Copper,CM-34,"(47, 47)",47x47cm,Copper,CM-034,35.0,Auto_Parent
589.0,AUTO_PARENT CM-34 47x47 2li,CM03400FVY0Z,CM-034 Triple Love Set 1 Hands Up 47x47cm Silver,CM-34,"(47, 47)",47x47cm,Silver,CM-034,35.0,Auto_Parent
590.0,AUTO_PARENT CM-34 33x33 2li,CM0340064SJR,CM-034 Triple Love Set 1 Hands Up 33x33cm Gold,CM-34,"(33, 33)",33x33cm,Gold,CM-034,35.0,Auto_Parent
590.0,AUTO_PARENT CM-34 33x33 2li,CM03400KFQ95,CM-034 Triple Love Set 1 Hands Up 33x33cm Copper,CM-34,"(33, 33)",33x33cm,Copper,CM-034,35.0,Auto_Parent
590.0,AUTO_PARENT CM-34 33x33 2li,CM03400Y1E9A,CM-034 Triple Love Set 1 Hands Up 33x33cm Silver,CM-34,"(33, 33)",33x33cm,Silver,CM-034,35.0,Auto_Parent
591.0,AUTO_PARENT CM-34 33x33 2li boyali,CM03400GVEH7,CM-034 Triple Love Set 1 Hands Up 33x33cm Black,CM-34,"(33, 33)",33x33cm,Black,CM-034,35.0,Auto_Parent
592.0,AUTO_PARENT CM-34 47x47 2li boyali,CM03400PRD7M,CM-034 Triple Love Set 1 Hands Up 47x47cm Black,CM-34,"(47, 47)",47x47cm,Black,CM-034,35.0,Auto_Parent
593.0,AUTO_PARENT CM-35 33x33 2li,CM03500P45Y6,CM-035 Triple Love Set 2 Love 33x33cm Silver,CM-35,"(33, 33)",33x33cm,Silver,CM-035,35.0,Auto_Parent
593.0,AUTO_PARENT CM-35 33x33 2li,CM03500XCHP4,CM-035 Triple Love Set 2 Love 33x33cm Copper,CM-35,"(33, 33)",33x33cm,Copper,CM-035,35.0,Auto_Parent
593.0,AUTO_PARENT CM-35 33x33 2li,CM03500ZBNK2,CM-035 Triple Love Set 2 Love 33x33cm Gold,CM-35,"(33, 33)",33x33cm,Gold,CM-035,35.0,Auto_Parent
594.0,AUTO_PARENT CM-35 33x33 2li boyali,CM03500XC483,CM-035 Triple Love Set 2 Love 33x33cm Black,CM-35,"(33, 33)",33x33cm,Black,CM-035,35.0,Auto_Parent
595.0,AUTO_PARENT CM-36 33x33 2li,CM0360035M36,CM-036 Triple Love Set 2 Hands Down 33x33cm Silver,CM-36,"(33, 33)",33x33cm,Silver,CM-036,35.0,Auto_Parent
595.0,AUTO_PARENT CM-36 33x33 2li,CM03600E1XS4,CM-036 Triple Love Set 2 Hands Down 33x33cm Copper,CM-36,"(33, 33)",33x33cm,Copper,CM-036,35.0,Auto_Parent
595.0,AUTO_PARENT CM-36 33x33 2li,CM03600GBJ90,CM-036 Triple Love Set 2 Hands Down 33x33cm Gold,CM-36,"(33, 33)",33x33cm,Gold,CM-036,35.0,Auto_Parent
596.0,AUTO_PARENT CM-36 33x33 2li boyali,CM03600E2X08,CM-036 Triple Love Set 2 Hands Down 33x33cm Black,CM-36,"(33, 33)",33x33cm,Black,CM-036,35.0,Auto_Parent
597.0,AUTO_PARENT CM-39 30x47 boyali,CM039001JKH8,CM-039 David's Head 30x47cm Black,CM-39,"(30, 47)",30x47cm,Black,CM-039,35.0,Auto_Parent
598.0,AUTO_PARENT CM-39 44x67,CM03900415WQ,CM-039 David's Head 44x67cm Silver,CM-39,"(44, 67)",44x67cm,Silver,CM-039,35.0,Auto_Parent
598.0,AUTO_PARENT CM-39 44x67,CM0390041ANK,CM-039 David's Head 44x67cm Gold,CM-39,"(44, 67)",44x67cm,Gold,CM-039,35.0,Auto_Parent
598.0,AUTO_PARENT CM-39 44x67,CM0390081CXB,CM-039 David's Head 44x67cm Copper,CM-39,"(44, 67)",44x67cm,Copper,CM-039,35.0,Auto_Parent
599.0,AUTO_PARENT CM-39 30x47,CM03900H4Q9Y,CM-039 David's Head 30x47cm Gold,CM-39,"(30, 47)",30x47cm,Gold,CM-039,35.0,Auto_Parent
599.0,AUTO_PARENT CM-39 30x47,CM03900PY7EX,CM-039 David's Head 30x47cm Silver,CM-39,"(30, 47)",30x47cm,Silver,CM-039,35.0,Auto_Parent
599.0,AUTO_PARENT CM-39 30x47,CM03900XSW2R,CM-039 David's Head 30x47cm Copper,CM-39,"(30, 47)",30x47cm,Copper,CM-039,35.0,Auto_Parent
600.0,AUTO_PARENT CM-39 44x67 boyali,CM03900KSRJK,CM-039 David's Head 44x67cm Black,CM-39,"(44, 67)",44x67cm,Black,CM-039,35.0,Auto_Parent
601.0,AUTO_PARENT CM-41 87x150 boyali,CM04100CEEH8,CM-041 Metal World Map 150x87cm Black,CM-41,"(150, 87)",150x87cm,Black,CM-041,35.0,Auto_Parent
602.0,AUTO_PARENT CM-41 87x150,CM04100J5Q2K,CM-041 Metal World Map 150x87cm Copper,CM-41,"(150, 87)",150x87cm,Copper,CM-041,35.0,Auto_Parent
602.0,AUTO_PARENT CM-41 87x150,CM04100MA9CK,CM-041 Metal World Map 150x87cm Gold,CM-41,"(150, 87)",150x87cm,Gold,CM-041,35.0,Auto_Parent
602.0,AUTO_PARENT CM-41 87x150,CM04100WAAE9,CM-041 Metal World Map 150x87cm Silver,CM-41,"(150, 87)",150x87cm,Silver,CM-041,35.0,Auto_Parent
603.0,AUTO_PARENT CM-41 64x110 boyali,CM04100NQYAG,CM-041 Metal World Map 110x64cm Black,CM-41,"(110, 64)",110x64cm,Black,CM-041,35.0,Auto_Parent
604.0,AUTO_PARENT CM-41 64x110,CM04100R60HZ,CM-041 Metal World Map 110x64cm Gold,CM-41,"(110, 64)",110x64cm,Gold,CM-041,35.0,Auto_Parent
604.0,AUTO_PARENT CM-41 64x110,CM04100ZMH9A,CM-041 Metal World Map 110x64cm Silver,CM-41,"(110, 64)",110x64cm,Silver,CM-041,35.0,Auto_Parent
604.0,AUTO_PARENT CM-41 64x110,CM04100ZNXXF,CM-041 Metal World Map 110x64cm Copper,CM-41,"(110, 64)",110x64cm,Copper,CM-041,35.0,Auto_Parent
605.0,AUTO_PARENT CM-42 87x150,CM0420053QJY,CM-042 Metal World Map UV Print 150x87cm Silver,CM-42,"(150, 87)",150x87cm,Silver,CM-042,35.0,Auto_Parent
605.0,AUTO_PARENT CM-42 87x150,CM04200R01NR,CM-042 Metal World Map UV Print 150x87cm Gold,CM-42,"(150, 87)",150x87cm,Gold,CM-042,35.0,Auto_Parent
605.0,AUTO_PARENT CM-42 87x150,CM04200XJRHS,CM-042 Metal World Map UV Print 150x87cm Copper,CM-42,"(150, 87)",150x87cm,Copper,CM-042,35.0,Auto_Parent
606.0,AUTO_PARENT CM-42 64x110 boyali,CM04200BY9RX,CM-042 Metal World Map UV Print 110x64cm Black,CM-42,"(110, 64)",110x64cm,Black,CM-042,35.0,Auto_Parent
607.0,AUTO_PARENT CM-42 64x110,CM04200DQW23,CM-042 Metal World Map UV Print 110x64cm Gold,CM-42,"(110, 64)",110x64cm,Gold,CM-042,35.0,Auto_Parent
607.0,AUTO_PARENT CM-42 64x110,CM04200PQFJX,CM-042 Metal World Map UV Print 110x64cm Silver,CM-42,"(110, 64)",110x64cm,Silver,CM-042,35.0,Auto_Parent
607.0,AUTO_PARENT CM-42 64x110,CM04200RAC04,CM-042 Metal World Map UV Print 110x64cm Copper,CM-42,"(110, 64)",110x64cm,Copper,CM-042,35.0,Auto_Parent
608.0,AUTO_PARENT CM-42 87x150 boyali,CM04200X20ZT,CM-042 Metal World Map UV Print 150x87cm Black,CM-42,"(150, 87)",150x87cm,Black,CM-042,35.0,Auto_Parent
609.0,AUTO_PARENT CM-43 31x50,CM043000V365,CM-043 Metal USA Map 50x31cm Copper,CM-43,"(50, 31)",50x31cm,Copper,CM-043,35.0,Auto_Parent
609.0,AUTO_PARENT CM-43 31x50,CM0430059B88,CM-043 Metal USA Map 50x31cm Silver,CM-43,"(50, 31)",50x31cm,Silver,CM-043,35.0,Auto_Parent
609.0,AUTO_PARENT CM-43 31x50,CM04300NJNP4,CM-043 Metal USA Map 50x31cm Gold,CM-43,"(50, 31)",50x31cm,Gold,CM-043,35.0,Auto_Parent
610.0,AUTO_PARENT CM-43 44x70 boyali,CM04300548N9,CM-043 Metal USA Map 70x44cm Black,CM-43,"(70, 44)",70x44cm,Black,CM-043,35.0,Auto_Parent
611.0,AUTO_PARENT CM-43 44x70,CM043007W08J,CM-043 Metal USA Map 70x44cm Silver,CM-43,"(70, 44)",70x44cm,Silver,CM-043,35.0,Auto_Parent
611.0,AUTO_PARENT CM-43 44x70,CM04300SC69S,CM-043 Metal USA Map 70x44cm Copper,CM-43,"(70, 44)",70x44cm,Copper,CM-043,35.0,Auto_Parent
611.0,AUTO_PARENT CM-43 44x70,CM04300XYP7D,CM-043 Metal USA Map 70x44cm Gold,CM-43,"(70, 44)",70x44cm,Gold,CM-043,35.0,Auto_Parent
612.0,AUTO_PARENT CM-43 31x50 boyali,CM04300FJQ83,CM-043 Metal USA Map 50x31cm Black,CM-43,"(50, 31)",50x31cm,Black,CM-043,35.0,Auto_Parent
613.0,AUTO_PARENT CM-44 31x50,CM0440039KEA,CM-044 Metal USA Map UV Print 50x31cm Gold,CM-44,"(50, 31)",50x31cm,Gold,CM-044,35.0,Auto_Parent
613.0,AUTO_PARENT CM-44 31x50,CM044004X1NB,CM-044 Metal USA Map UV Print 50x31cm Silver,CM-44,"(50, 31)",50x31cm,Silver,CM-044,35.0,Auto_Parent
613.0,AUTO_PARENT CM-44 31x50,CM04400XZ0PM,CM-044 Metal USA Map UV Print 50x31cm Copper,CM-44,"(50, 31)",50x31cm,Copper,CM-044,35.0,Auto_Parent
614.0,AUTO_PARENT CM-44 44x70,CM044007FPKW,CM-044 Metal USA Map UV Print 70x44cm Copper,CM-44,"(70, 44)",70x44cm,Copper,CM-044,35.0,Auto_Parent
614.0,AUTO_PARENT CM-44 44x70,CM04400984HP,CM-044 Metal USA Map UV Print 70x44cm Gold,CM-44,"(70, 44)",70x44cm,Gold,CM-044,35.0,Auto_Parent
614.0,AUTO_PARENT CM-44 44x70,CM04400H1YT9,CM-044 Metal USA Map UV Print 70x44cm Silver,CM-44,"(70, 44)",70x44cm,Silver,CM-044,35.0,Auto_Parent
615.0,AUTO_PARENT CM-44 31x50 boyali,CM044007WVR9,CM-044 Metal USA Map UV Print 50x31cm Black,CM-44,"(50, 31)",50x31cm,Black,CM-044,35.0,Auto_Parent
616.0,AUTO_PARENT CM-44 44x70 boyali,CM044009NGFB,CM-044 Metal USA Map UV Print 70x44cm Black,CM-44,"(70, 44)",70x44cm,Black,CM-044,35.0,Auto_Parent
617.0,AUTO_PARENT CM-45 53x70 boyali,CM045003BN37,CM-045 Metal Almanya Map 53x70cm Black,CM-45,"(53, 70)",53x70cm,Black,CM-045,35.0,Auto_Parent
618.0,AUTO_PARENT CM-46 53x70 boyali,CM046003E1XA,CM-046 Metal Almanya Map UV Print 53x70cm Black,CM-46,"(53, 70)",53x70cm,Black,CM-046,35.0,Auto_Parent
619.0,AUTO_PARENT CM-50 64x75,CM050003A1B4,CM-050 Geometric Objects Picture and Note Hanger 64x75cm Copper,CM-50,"(64, 75)",64x75cm,Copper,CM-050,35.0,Auto_Parent
619.0,AUTO_PARENT CM-50 64x75,CM050004AMV4,CM-050 Geometric Objects Picture and Note Hanger 64x75cm Silver,CM-50,"(64, 75)",64x75cm,Silver,CM-050,35.0,Auto_Parent
619.0,AUTO_PARENT CM-50 64x75,CM0500073CKY,CM-050 Geometric Objects Picture and Note Hanger 64x75cm Gold,CM-50,"(64, 75)",64x75cm,Gold,CM-050,35.0,Auto_Parent
620.0,AUTO_PARENT CM-50 55x68,CM05000B6E64,CM-050 Geometric Objects Picture and Note Hanger 68x55cm Gold,CM-50,"(68, 55)",68x55cm,Gold,CM-050,35.0,Auto_Parent
620.0,AUTO_PARENT CM-50 55x68,CM05000EB3GC,CM-050 Geometric Objects Picture and Note Hanger 68x55cm Copper,CM-50,"(68, 55)",68x55cm,Copper,CM-050,35.0,Auto_Parent
620.0,AUTO_PARENT CM-50 55x68,CM05000FMDBN,CM-050 Geometric Objects Picture and Note Hanger 68x55cm Silver,CM-50,"(68, 55)",68x55cm,Silver,CM-050,35.0,Auto_Parent
621.0,AUTO_PARENT CM-50 64x75 boyali,CM05000DBNJR,CM-050 Geometric Objects Picture and Note Hanger 64x75cm White,CM-50,"(64, 75)",64x75cm,White,CM-050,35.0,Auto_Parent
621.0,AUTO_PARENT CM-50 64x75 boyali,CM05000S1CKM,CM-050 Geometric Objects Picture and Note Hanger 64x75cm Black,CM-50,"(64, 75)",64x75cm,Black,CM-050,35.0,Auto_Parent
622.0,AUTO_PARENT CM-50 55x68 boyali,CM05000ETWCR,CM-050 Geometric Objects Picture and Note Hanger 68x55cm Black,CM-50,"(68, 55)",68x55cm,Black,CM-050,35.0,Auto_Parent
622.0,AUTO_PARENT CM-50 55x68 boyali,CM05000XRCRV,CM-050 Geometric Objects Picture and Note Hanger 68x55cm White,CM-50,"(68, 55)",68x55cm,White,CM-050,35.0,Auto_Parent
623.0,AUTO_PARENT CM-54 3x31,CM05400053FN,CM-054 3 Adet Happy New Year 3x31x32cm Gold,CM-54,"(3, 31)",3x31x32cm,Gold,CM-054,35.0,Auto_Parent
623.0,AUTO_PARENT CM-54 3x31,CM05400C03F9,CM-054 3 Adet Happy New Year 3x31x32cm Copper,CM-54,"(3, 31)",3x31x32cm,Copper,CM-054,35.0,Auto_Parent
623.0,AUTO_PARENT CM-54 3x31,CM05400T8AAT,CM-054 3 Adet Happy New Year 3x31x32cm Silver,CM-54,"(3, 31)",3x31x32cm,Silver,CM-054,35.0,Auto_Parent
624.0,AUTO_PARENT CM-54 3x31 boyali,CM054005QY11,CM-054 3 Adet Happy New Year 3x31x32cm Black,CM-54,"(3, 31)",3x31x32cm,Black,CM-054,35.0,Auto_Parent
625.0,AUTO_PARENT CM-55 6x31,CM05500KG57N,CM-055 6 Adet Happy New Year 6x31x32cm Copper,CM-55,"(6, 31)",6x31x32cm,Copper,CM-055,35.0,Auto_Parent
625.0,AUTO_PARENT CM-55 6x31,CM05500M10ET,CM-055 6 Adet Happy New Year 6x31x32cm Silver,CM-55,"(6, 31)",6x31x32cm,Silver,CM-055,35.0,Auto_Parent
625.0,AUTO_PARENT CM-55 6x31,CM05500ZXV5Z,CM-055 6 Adet Happy New Year 6x31x32cm Gold,CM-55,"(6, 31)",6x31x32cm,Gold,CM-055,35.0,Auto_Parent
626.0,AUTO_PARENT CM-55 6x31 boyali,CM05500T8E6K,CM-055 6 Adet Happy New Year 6x31x32cm Black,CM-55,"(6, 31)",6x31x32cm,Black,CM-055,35.0,Auto_Parent
627.0,AUTO_PARENT CM-58 67x67,CM0580019M2P,CM-058 Clock with Word Map 67x67cm Copper,CM-58,"(67, 67)",67x67cm,Copper,CM-058,35.0,Auto_Parent
627.0,AUTO_PARENT CM-58 67x67,CM058004WF17,CM-058 Clock with Word Map 67x67cm Gold,CM-58,"(67, 67)",67x67cm,Gold,CM-058,35.0,Auto_Parent
627.0,AUTO_PARENT CM-58 67x67,CM05800K23NZ,CM-058 Clock with Word Map 67x67cm Silver,CM-58,"(67, 67)",67x67cm,Silver,CM-058,35.0,Auto_Parent
628.0,AUTO_PARENT CM-58 67x67 boyali,CM05800YHQ43,CM-058 Clock with Word Map 67x67cm Black,CM-58,"(67, 67)",67x67cm,Black,CM-058,35.0,Auto_Parent
629.0,AUTO_PARENT CM-59,CM05900E5MWF,CM-059 Manhattan Silhouette TekEbat Silver,CM-59,,TekEbat,Silver,CM-059,35.0,Auto_Parent
629.0,AUTO_PARENT CM-59,CM05900K6QP6,CM-059 Manhattan Silhouette TekEbat Copper,CM-59,,TekEbat,Copper,CM-059,35.0,Auto_Parent
629.0,AUTO_PARENT CM-59,CM05900ZGR6V,CM-059 Manhattan Silhouette TekEbat Gold,CM-59,,TekEbat,Gold,CM-059,35.0,Auto_Parent
630.0,AUTO_PARENT CM-59 boyali,CM05900FSD3J,CM-059 Manhattan Silhouette TekEbat Black,CM-59,,TekEbat,Black,CM-059,35.0,Auto_Parent
631.0,AUTO_PARENT CM-61,CM06100W74QD,CM-061 Homer Simpson Backs into Bushes Tek Ebat Tek Renk,CM-61,,Tek Ebat,Tek Renk,CM-061,35.0,Auto_Parent
632.0,AUTO_PARENT CM-62,CM06200ZW48C,CM-062 Tasmanian Devil Tek Ebat Tek Renk,CM-62,,Tek Ebat,Tek Renk,CM-062,35.0,Auto_Parent
633.0,AUTO_PARENT CM-63 20x67 boyali,CM06300DW0TZ,CM-063 Party Crowd 67x20cm Black,CM-63,"(67, 20)",67x20cm,Black,CM-063,35.0,Auto_Parent
634.0,AUTO_PARENT CM-63 20x67,CM06300N476G,CM-063 Party Crowd 67x20cm Gold,CM-63,"(67, 20)",67x20cm,Gold,CM-063,35.0,Auto_Parent
634.0,AUTO_PARENT CM-63 20x67,CM06300QKF01,CM-063 Party Crowd 67x20cm Silver,CM-63,"(67, 20)",67x20cm,Silver,CM-063,35.0,Auto_Parent
634.0,AUTO_PARENT CM-63 20x67,CM06300YMP3Q,CM-063 Party Crowd 67x20cm Copper,CM-63,"(67, 20)",67x20cm,Copper,CM-063,35.0,Auto_Parent
635.0,AUTO_PARENT CM-65 67x67,CM065003F5JF,CM-065 The Girl and The Cat 67x67cm Copper,CM-65,"(67, 67)",67x67cm,Copper,CM-065,35.0,Auto_Parent
635.0,AUTO_PARENT CM-65 67x67,CM0650041C1N,CM-065 The Girl and The Cat 67x67cm Gold,CM-65,"(67, 67)",67x67cm,Gold,CM-065,35.0,Auto_Parent
635.0,AUTO_PARENT CM-65 67x67,CM06500XTQ31,CM-065 The Girl and The Cat 67x67cm Silver,CM-65,"(67, 67)",67x67cm,Silver,CM-065,35.0,Auto_Parent
636.0,AUTO_PARENT CM-65 47x47,CM06500FGQQJ,CM-065 The Girl and The Cat 47x47cm Silver,CM-65,"(47, 47)",47x47cm,Silver,CM-065,35.0,Auto_Parent
636.0,AUTO_PARENT CM-65 47x47,CM06500W6PE0,CM-065 The Girl and The Cat 47x47cm Gold,CM-65,"(47, 47)",47x47cm,Gold,CM-065,35.0,Auto_Parent
636.0,AUTO_PARENT CM-65 47x47,CM06500XTHGA,CM-065 The Girl and The Cat 47x47cm Copper,CM-65,"(47, 47)",47x47cm,Copper,CM-065,35.0,Auto_Parent
637.0,AUTO_PARENT CM-65 47x47 boyali,CM06500G4ZZ8,CM-065 The Girl and The Cat 47x47cm Black,CM-65,"(47, 47)",47x47cm,Black,CM-065,35.0,Auto_Parent
638.0,AUTO_PARENT CM-65 67x67 boyali,CM06500ZT3V7,CM-065 The Girl and The Cat 67x67cm Black,CM-65,"(67, 67)",67x67cm,Black,CM-065,35.0,Auto_Parent
639.0,AUTO_PARENT CM-68 20x35,CM06800F7FM0,CM-068 Love You Mom Kalpli 35x20cm Naturel Red,CM-68,"(35, 20)",35x20cm,Naturel Red,CM-068,35.0,Auto_Parent
639.0,AUTO_PARENT CM-68 20x35,CM06800THY1H,CM-068 Love You Mom Kalpli 35x20cm Cherry Red,CM-68,"(35, 20)",35x20cm,Cherry Red,CM-068,35.0,Auto_Parent
640.0,AUTO_PARENT CM-68 20x35 boyali,CM06800HKKVP,CM-068 Love You Mom Kalpli 35x20cm Cherry White,CM-68,"(35, 20)",35x20cm,Cherry White,CM-068,35.0,Auto_Parent
640.0,AUTO_PARENT CM-68 20x35 boyali,CM06800J3T60,CM-068 Love You Mom Kalpli 35x20cm Naturel White,CM-68,"(35, 20)",35x20cm,Naturel White,CM-068,35.0,Auto_Parent
641.0,AUTO_PARENT CM-69 20x35,CM069006P2G9,CM-069 I Love U MOM 35x20cm Cherry Red,CM-69,"(35, 20)",35x20cm,Cherry Red,CM-069,35.0,Auto_Parent
641.0,AUTO_PARENT CM-69 20x35,CM06900S34VM,CM-069 I Love U MOM 35x20cm Naturel Red,CM-69,"(35, 20)",35x20cm,Naturel Red,CM-069,35.0,Auto_Parent
642.0,AUTO_PARENT CM-69 20x35 boyali,CM06900CW1PW,CM-069 I Love U MOM 35x20cm Cherry White,CM-69,"(35, 20)",35x20cm,Cherry White,CM-069,35.0,Auto_Parent
642.0,AUTO_PARENT CM-69 20x35 boyali,CM06900NS903,CM-069 I Love U MOM 35x20cm Naturel White,CM-69,"(35, 20)",35x20cm,Naturel White,CM-069,35.0,Auto_Parent
643.0,AUTO_PARENT CM-70 25x35,CM0700051P52,CM-070 Home Sweet Home V1 İki fontlu 35x25cm Naturel,CM-70,"(35, 25)",35x25cm,Naturel,CM-070,35.0,Auto_Parent
643.0,AUTO_PARENT CM-70 25x35,CM07000S96DE,CM-070 Home Sweet Home V1 İki fontlu 35x25cm Cherry,CM-70,"(35, 25)",35x25cm,Cherry,CM-070,35.0,Auto_Parent
644.0,AUTO_PARENT CM-72 10x12,CM072007HRDW,CM-072 PhoneStand Fleur De Lis 10x12x9cm Copper,CM-72,"(10, 12)",10x12x9cm,Copper,CM-072,35.0,Auto_Parent
644.0,AUTO_PARENT CM-72 10x12,CM0720096Z87,CM-072 PhoneStand Fleur De Lis 10x12x9cm Gold,CM-72,"(10, 12)",10x12x9cm,Gold,CM-072,35.0,Auto_Parent
644.0,AUTO_PARENT CM-72 10x12,CM072009GZ30,CM-072 PhoneStand Fleur De Lis 10x12x9cm Silver,CM-72,"(10, 12)",10x12x9cm,Silver,CM-072,35.0,Auto_Parent
645.0,AUTO_PARENT CM-72 10x12 boyali,CM07200VBMFM,CM-072 PhoneStand Fleur De Lis 10x12x9cm Black,CM-72,"(10, 12)",10x12x9cm,Black,CM-072,35.0,Auto_Parent
646.0,AUTO_PARENT CM-73 15x32,CM07300AM1PD,CM-073 Victory Sign Hand Masif Ahşaplı TT (35 cm Stand) 15x32cm Naturel Silver,CM-73,"(15, 32)",15x32cm,Naturel Silver,CM-073,35.0,Auto_Parent
646.0,AUTO_PARENT CM-73 15x32,CM07300BJMDT,CM-073 Victory Sign Hand Masif Ahşaplı TT (35 cm Stand) 15x32cm Cherry  Silver,CM-73,"(15, 32)",15x32cm,Cherry  Silver,CM-073,35.0,Auto_Parent
